nbhd_id,chittagong,comilla_south,comilla_north,naryanganj_east,narsingdi,dhamrai,bhaluka,gazipur_north,main,x_1,x_2,x_3,x_4,x_5,x_6,y_1,y_2,y_3,y_4,y_5,y_6,cent_long,cent_lat,strata_main,ineligible,main_sample,backup
519,0,0,0,0,1,0,0,0,0,90.721962,90.712151,90.70723,90.71212,90.721939,90.72686,23.953468,23.953453,23.961256,23.969072,23.969088,23.961287,90.717041,23.961271,-993,0,1,
520,0,0,0,0,1,0,0,0,0,90.736671,90.72686,90.721939,90.72683,90.736641,90.741562,23.9613,23.961287,23.969088,23.976906,23.976919,23.969118,90.73175,23.969103,-993,0,0,
521,0,0,0,0,1,0,0,0,0,90.751404,90.741592,90.736671,90.741562,90.751381,90.756294,23.953512,23.953497,23.9613,23.969118,23.969131,23.961329,90.746483,23.961315,-993,0,0,
535,0,0,0,0,1,0,0,0,0,90.692497,90.682678,90.677757,90.682648,90.692459,90.697388,23.96904,23.969023,23.976824,23.984642,23.984659,23.976858,90.687569,23.976841,-993,0,0,1
536,0,0,0,0,1,0,0,0,0,90.707199,90.697388,90.692459,90.69735,90.707169,90.71209,23.976875,23.976858,23.984659,23.992477,23.992495,23.984692,90.702278,23.984676,-993,0,0,
537,0,0,0,0,1,0,0,0,0,90.721939,90.71212,90.707199,90.71209,90.721909,90.72683,23.969088,23.969072,23.976875,23.984692,23.984707,23.976906,90.71701,23.976891,-993,0,0,
538,0,0,0,0,1,0,0,0,0,90.736641,90.72683,90.721909,90.726799,90.736618,90.741539,23.976919,23.976906,23.984707,23.992525,23.99254,23.984737,90.73172,23.984724,-993,0,0,
539,0,0,0,0,1,0,0,0,0,90.751381,90.741562,90.736641,90.741539,90.75135,90.756271,23.969131,23.969118,23.976919,23.984737,23.984751,23.976948,90.74646,23.976934,-993,0,0,
555,0,0,0,0,1,0,0,0,0,90.721909,90.71209,90.707169,90.712059,90.721878,90.726799,23.984707,23.984692,23.992495,24.000311,24.000328,23.992525,90.716988,23.99251,-993,0,0,
110,0,0,0,1,0,0,0,0,0,90.619965,90.610184,90.60527,90.610138,90.619926,90.62484,23.55497,23.554949,23.562748,23.570568,23.570591,23.56279,90.615051,23.562771,-992,0,0,2
111,0,0,0,1,0,0,0,0,0,90.60527,90.59549,90.590576,90.595444,90.605225,90.610138,23.562748,23.562725,23.570524,23.578344,23.578367,23.570568,90.600357,23.570547,-992,0,0,
112,0,0,0,1,0,0,0,0,0,90.619926,90.610138,90.605225,90.6101,90.619888,90.624794,23.570591,23.570568,23.578367,23.586189,23.58621,23.578411,90.615013,23.57839,-992,0,0,
113,0,0,0,1,0,0,0,0,0,90.634621,90.62484,90.619926,90.624794,90.634583,90.639496,23.562811,23.56279,23.570591,23.578411,23.578432,23.570631,90.629707,23.570612,-992,0,0,
114,0,0,0,1,0,0,0,0,0,90.649277,90.639496,90.634583,90.639458,90.649239,90.654152,23.570652,23.570631,23.578432,23.586252,23.586271,23.57847,90.644363,23.578451,-992,0,0,
120,0,0,0,1,0,0,0,0,0,90.605225,90.595444,90.59053,90.595398,90.605186,90.6101,23.578367,23.578344,23.586143,23.593966,23.593988,23.586189,90.600311,23.586166,-992,0,0,
121,0,0,0,1,0,0,0,0,0,90.619888,90.6101,90.605186,90.610062,90.619843,90.624756,23.58621,23.586189,23.593988,23.601809,23.601831,23.59403,90.614975,23.594009,-992,0,0,
122,0,0,0,1,0,0,0,0,0,90.634583,90.624794,90.619888,90.624756,90.634544,90.639458,23.578432,23.578411,23.58621,23.59403,23.594051,23.586252,90.629669,23.586231,-992,0,0,1
129,0,0,0,1,0,0,0,0,0,90.590485,90.580696,90.575783,90.580658,90.590439,90.59536,23.601765,23.60174,23.609539,23.617361,23.617384,23.609585,90.585571,23.609562,-992,0,0,
130,0,0,0,1,0,0,0,0,0,90.634544,90.624756,90.619843,90.624718,90.634506,90.63942,23.594051,23.59403,23.601831,23.609652,23.609673,23.601871,90.629631,23.601852,-992,0,0,
131,0,0,0,1,0,0,0,0,0,90.649208,90.63942,90.634506,90.639381,90.64917,90.654076,23.601892,23.601871,23.609673,23.617493,23.617512,23.609711,90.644295,23.609692,-992,0,0,
139,0,0,0,1,0,0,0,0,0,90.605141,90.59536,90.590439,90.595314,90.605103,90.610016,23.609608,23.609585,23.617384,23.625206,23.625229,23.61743,90.600227,23.617407,-992,0,1,
140,0,0,0,1,0,0,0,0,0,90.619804,90.610016,90.605103,90.609978,90.619766,90.62468,23.617451,23.61743,23.625229,23.633049,23.63307,23.625271,90.614891,23.62525,-992,0,0,
84,0,0,1,0,0,0,0,0,0,91.177361,91.167587,91.162712,91.16761,91.177383,91.182259,23.414602,23.414616,23.422432,23.430237,23.430223,23.422405,91.172485,23.422421,-991,0,0,
85,0,0,1,0,0,0,0,0,0,91.192009,91.182236,91.177361,91.182259,91.192032,91.196907,23.406771,23.406786,23.414602,23.422405,23.422392,23.414574,91.187134,23.414589,-991,0,0,2
86,0,0,1,0,0,0,0,0,0,91.20668,91.196907,91.192032,91.19693,91.206711,91.211578,23.414558,23.414574,23.422392,23.430195,23.43018,23.422361,91.201805,23.422379,-991,0,0,
87,0,0,1,0,0,0,0,0,0,91.148064,91.13829,91.133415,91.138313,91.148087,91.152962,23.430262,23.430273,23.438089,23.445892,23.445883,23.438066,91.143188,23.438078,-991,0,0,
88,0,0,1,0,0,0,0,0,0,91.162712,91.152939,91.148064,91.152962,91.162735,91.16761,23.422432,23.422445,23.430262,23.438066,23.438053,23.430237,91.157837,23.43025,-991,0,0,
89,0,0,1,0,0,0,0,0,0,91.177383,91.16761,91.162735,91.167633,91.177414,91.182289,23.430223,23.430237,23.438053,23.445858,23.445845,23.438026,91.172508,23.438042,-991,0,0,
90,0,0,1,0,0,0,0,0,0,91.192032,91.182259,91.177383,91.182289,91.192062,91.19693,23.422392,23.422405,23.430223,23.438026,23.438013,23.430195,91.187157,23.43021,-991,0,1,
91,0,0,1,0,0,0,0,0,0,91.206711,91.19693,91.192062,91.19696,91.206734,91.211609,23.43018,23.430195,23.438013,23.445816,23.445801,23.437983,91.201836,23.437998,-991,0,0,
92,0,0,1,0,0,0,0,0,0,91.221352,91.211578,91.206711,91.211609,91.221382,91.226257,23.422346,23.422361,23.43018,23.437983,23.437967,23.430147,91.216484,23.430164,-991,0,0,
93,0,0,1,0,0,0,0,0,0,91.162735,91.152962,91.148087,91.152985,91.162758,91.167633,23.438053,23.438066,23.445883,23.453686,23.453674,23.445858,91.15786,23.445869,-991,0,0,
94,0,0,1,0,0,0,0,0,0,91.177414,91.167633,91.162758,91.167664,91.177437,91.182312,23.445845,23.445858,23.453674,23.461477,23.461464,23.453648,91.172539,23.453661,-991,0,0,
95,0,0,1,0,0,0,0,0,0,91.192062,91.182289,91.177414,91.182312,91.192085,91.19696,23.438013,23.438026,23.445845,23.453648,23.453632,23.445816,91.187187,23.445831,-991,0,0,
96,0,0,1,0,0,0,0,0,0,91.206734,91.19696,91.192085,91.196991,91.206764,91.211639,23.445801,23.445816,23.453632,23.461435,23.461422,23.453604,91.201866,23.453619,-991,0,0,
97,0,0,1,0,0,0,0,0,0,91.221382,91.211609,91.206734,91.211639,91.221413,91.226288,23.437967,23.437983,23.445801,23.453604,23.453587,23.445768,91.216515,23.445786,-991,0,0,
98,0,0,1,0,0,0,0,0,0,91.236061,91.226288,91.221413,91.226318,91.236092,91.240967,23.445751,23.445768,23.453587,23.46139,23.461372,23.453554,91.231186,23.453571,-991,0,0,
99,0,0,1,0,0,0,0,0,0,91.162758,91.152985,91.148109,91.153008,91.162788,91.167664,23.453674,23.453686,23.461502,23.469307,23.469294,23.461477,91.157883,23.461491,-991,0,0,
100,0,0,1,0,0,0,0,0,0,91.177437,91.167664,91.162788,91.167686,91.17746,91.182335,23.461464,23.461477,23.469294,23.477098,23.477085,23.469269,91.172562,23.469282,-991,0,0,
101,0,0,1,0,0,0,0,0,0,91.192085,91.182312,91.177437,91.182335,91.192116,91.196991,23.453632,23.453648,23.461464,23.469269,23.469254,23.461435,91.18721,23.461451,-991,0,0,
102,0,0,1,0,0,0,0,0,0,91.206764,91.196991,91.192116,91.197014,91.206795,91.21167,23.461422,23.461435,23.469254,23.477057,23.477041,23.469223,91.201889,23.46924,-991,0,0,
103,0,0,1,0,0,0,0,0,0,91.221413,91.211639,91.206764,91.21167,91.221443,91.226318,23.453587,23.453604,23.461422,23.469223,23.469208,23.46139,91.216537,23.461407,-991,0,0,
104,0,0,1,0,0,0,0,0,0,91.236092,91.226318,91.221443,91.226349,91.236122,91.240997,23.461372,23.46139,23.469208,23.477009,23.476994,23.469173,91.231224,23.469191,-991,0,0,
105,0,0,1,0,0,0,0,0,0,91.17746,91.167686,91.162811,91.167709,91.17749,91.182365,23.477085,23.477098,23.484915,23.49272,23.492706,23.484888,91.172585,23.484903,-991,0,0,3
106,0,0,1,0,0,0,0,0,0,91.192116,91.182335,91.17746,91.182365,91.192139,91.197014,23.469254,23.469269,23.477085,23.484888,23.484875,23.477057,91.187241,23.477072,-991,0,0,
107,0,0,1,0,0,0,0,0,0,91.206795,91.197014,91.192139,91.197044,91.206825,91.2117,23.477041,23.477057,23.484875,23.492678,23.492662,23.484844,91.20192,23.484859,-991,0,0,
108,0,0,1,0,0,0,0,0,0,91.221443,91.21167,91.206795,91.2117,91.221474,91.226349,23.469208,23.469223,23.477041,23.484844,23.484829,23.477009,91.216568,23.477026,-991,0,0,
109,0,0,1,0,0,0,0,0,0,91.192139,91.182365,91.17749,91.182388,91.192169,91.197044,23.484875,23.484888,23.492706,23.500509,23.500494,23.492678,91.187263,23.492693,-991,0,0,1
66,0,1,0,0,0,0,0,0,0,91.264992,91.255226,91.250366,91.255264,91.26503,91.26989,23.27387,23.273888,23.281708,23.289509,23.28949,23.281672,91.260132,23.281691,-990,0,0,
67,0,1,0,0,0,0,0,0,0,91.279617,91.269852,91.264992,91.26989,91.279655,91.284515,23.266031,23.26605,23.27387,23.281672,23.281651,23.27383,91.274757,23.273851,-990,0,0,
68,0,1,0,0,0,0,0,0,0,91.294281,91.284515,91.279655,91.284554,91.294319,91.299179,23.273811,23.27383,23.281651,23.289452,23.289431,23.28161,91.289413,23.281631,-990,0,0,
69,0,1,0,0,0,0,0,0,0,91.308899,91.299141,91.294281,91.299179,91.308945,91.313805,23.265968,23.265989,23.273811,23.28161,23.28159,23.273767,91.304039,23.27379,-990,0,1,0
70,0,1,0,0,0,0,0,0,0,91.323563,91.313805,91.308945,91.313843,91.323608,91.328468,23.273746,23.273767,23.28159,23.289389,23.289366,23.281546,91.318703,23.281569,-990,1,0,
71,0,1,0,0,0,0,0,0,0,91.26503,91.255264,91.250397,91.255302,91.26506,91.269928,23.28949,23.289509,23.297329,23.30513,23.305111,23.297291,91.260162,23.297312,-990,0,0,
72,0,1,0,0,0,0,0,0,0,91.279655,91.26989,91.26503,91.269928,91.279694,91.284554,23.281651,23.281672,23.28949,23.297291,23.297272,23.289452,91.274788,23.289473,-990,0,0,
73,0,1,0,0,0,0,0,0,0,91.294319,91.284554,91.279694,91.284592,91.294357,91.299217,23.289431,23.289452,23.297272,23.305073,23.305052,23.297232,91.289459,23.297253,-990,0,0,
74,0,1,0,0,0,0,0,0,0,91.308945,91.299179,91.294319,91.299217,91.308983,91.313843,23.28159,23.28161,23.289431,23.297232,23.297211,23.289389,91.304085,23.289412,-990,1,0,
75,0,1,0,0,0,0,0,0,0,91.323608,91.313843,91.308983,91.313889,91.323654,91.328514,23.289366,23.289389,23.297211,23.30501,23.304987,23.297165,91.318748,23.297188,-990,1,0,
76,0,1,0,0,0,0,0,0,0,91.26506,91.255302,91.250435,91.255333,91.265099,91.269966,23.305111,23.30513,23.31295,23.320751,23.320732,23.312912,91.260201,23.312931,-990,0,0,
77,0,1,0,0,0,0,0,0,0,91.279694,91.269928,91.26506,91.269966,91.279732,91.284592,23.297272,23.297291,23.305111,23.312912,23.312893,23.305073,91.274826,23.305092,-990,0,0,
78,0,1,0,0,0,0,0,0,0,91.294357,91.284592,91.279732,91.28463,91.294395,91.299255,23.305052,23.305073,23.312893,23.320694,23.320673,23.312853,91.289497,23.312874,-990,0,0,1
79,0,1,0,0,0,0,0,0,0,91.308983,91.299217,91.294357,91.299255,91.309021,91.313889,23.297211,23.297232,23.305052,23.312853,23.31283,23.30501,91.304123,23.305031,-990,0,0,
80,0,1,0,0,0,0,0,0,0,91.323654,91.313889,91.309021,91.313927,91.323692,91.328552,23.304987,23.30501,23.31283,23.320631,23.320608,23.312786,91.318787,23.312809,-990,1,0,
81,0,1,0,0,0,0,0,0,0,91.279732,91.269966,91.265099,91.269997,91.27977,91.28463,23.312893,23.312912,23.320732,23.328533,23.328514,23.320694,91.274864,23.320713,-990,0,0,
82,0,1,0,0,0,0,0,0,0,91.294395,91.28463,91.27977,91.284668,91.294434,91.299301,23.320673,23.320694,23.328514,23.336313,23.336294,23.328472,91.289536,23.328493,-990,0,0,2
83,0,1,0,0,0,0,0,0,0,91.309021,91.299255,91.294395,91.299301,91.309067,91.313927,23.31283,23.312853,23.320673,23.328472,23.328451,23.320631,91.304161,23.320652,-990,1,0,
115,0,0,0,0,0,0,0,0,1,90.443748,90.43396,90.429039,90.433899,90.443687,90.448608,23.585728,23.585695,23.593489,23.601315,23.601347,23.593554,90.438828,23.593523,1,0,0,
149,0,0,0,0,0,0,0,0,1,90.443504,90.433716,90.428787,90.433655,90.443443,90.448372,23.648207,23.648174,23.655968,23.663794,23.663826,23.656033,90.438576,23.656,1,0,0,
158,0,0,0,0,0,0,0,0,1,90.41407,90.404282,90.399353,90.404213,90.414001,90.41893,23.663727,23.663692,23.671484,23.679312,23.679346,23.671553,90.409142,23.67152,1,0,0,
159,0,0,0,0,0,0,0,0,1,90.428787,90.418999,90.41407,90.41893,90.428726,90.433655,23.655968,23.655933,23.663727,23.671553,23.671587,23.663794,90.423859,23.663761,1,0,0,
169,0,0,0,0,0,0,0,0,1,90.414001,90.404213,90.399284,90.404144,90.41394,90.418869,23.679346,23.679312,23.687103,23.694931,23.694965,23.687174,90.409073,23.68714,1,0,0,
170,0,0,0,0,0,0,0,0,1,90.428726,90.41893,90.414001,90.418869,90.428665,90.433586,23.671587,23.671553,23.679346,23.687174,23.687206,23.679413,90.423798,23.67938,1,0,1,
180,0,0,0,0,0,0,0,0,1,90.428665,90.418869,90.41394,90.418808,90.428596,90.433525,23.687206,23.687174,23.694965,23.702793,23.702826,23.695032,90.423737,23.695,1,0,0,
181,0,0,0,0,0,0,0,0,1,90.443321,90.433525,90.428596,90.433464,90.44326,90.448189,23.695066,23.695032,23.702826,23.710653,23.710686,23.702892,90.438393,23.70286,1,0,0,
189,0,0,0,0,0,0,0,0,1,90.384491,90.374695,90.369766,90.374626,90.384422,90.389351,23.71048,23.710443,23.718233,23.726063,23.726099,23.718307,90.379555,23.718271,1,0,0,
190,0,0,0,0,0,0,0,0,1,90.399216,90.38942,90.384491,90.389351,90.399147,90.404083,23.702723,23.702688,23.71048,23.718307,23.718342,23.71055,90.394287,23.710516,1,0,0,
191,0,0,0,0,0,0,0,0,1,90.413872,90.404083,90.399147,90.404015,90.413811,90.418739,23.710585,23.71055,23.718342,23.72617,23.726204,23.718412,90.408943,23.718378,1,0,0,
193,0,0,0,0,0,0,0,0,1,90.44326,90.433464,90.428535,90.433403,90.443199,90.448128,23.710686,23.710653,23.718445,23.726273,23.726305,23.718512,90.438332,23.718479,1,0,0,
194,0,0,0,0,0,0,0,0,1,90.487366,90.47757,90.472641,90.477509,90.487305,90.492233,23.703016,23.702986,23.710781,23.718605,23.718636,23.71084,90.482437,23.710812,1,0,0,
195,0,0,0,0,0,0,0,0,1,90.502029,90.492233,90.487305,90.49218,90.501976,90.506897,23.710869,23.71084,23.718636,23.72646,23.72649,23.718693,90.497101,23.718666,1,0,0,
199,0,0,0,0,0,0,0,0,1,90.560791,90.551003,90.546082,90.550949,90.560745,90.565666,23.711031,23.711006,23.718803,23.726625,23.72665,23.718853,90.55587,23.718828,1,0,0,
200,0,0,0,0,0,0,0,0,1,90.325645,90.315849,90.310913,90.315773,90.325569,90.330505,23.72587,23.72583,23.73362,23.741449,23.741489,23.7337,90.320709,23.73366,1,0,0,
201,0,0,0,0,0,0,0,0,1,90.355034,90.345238,90.340302,90.345161,90.354965,90.359894,23.725986,23.725948,23.73374,23.741568,23.741606,23.733816,90.350098,23.733778,1,0,0,
202,0,0,0,0,0,0,0,0,1,90.369766,90.35997,90.355034,90.359894,90.36969,90.374626,23.718233,23.718197,23.725986,23.733816,23.733852,23.726063,90.36483,23.726025,1,0,0,
204,0,0,0,0,0,0,0,0,1,90.399147,90.389351,90.384422,90.389282,90.399086,90.404015,23.718342,23.718307,23.726099,23.733927,23.733961,23.72617,90.394218,23.726135,1,0,0,
205,0,0,0,0,0,0,0,0,1,90.413811,90.404015,90.399086,90.403946,90.413742,90.418678,23.726204,23.72617,23.733961,23.741789,23.741823,23.734032,90.408882,23.733997,1,0,0,
206,0,0,0,0,0,0,0,0,1,90.428535,90.418739,90.413811,90.418678,90.428474,90.433403,23.718445,23.718412,23.726204,23.734032,23.734066,23.726273,90.423607,23.726238,1,0,0,
207,0,0,0,0,0,0,0,0,1,90.443199,90.433403,90.428474,90.433342,90.443138,90.448067,23.726305,23.726273,23.734066,23.741892,23.741924,23.734131,90.438271,23.734098,1,0,0,
208,0,0,0,0,0,0,0,0,1,90.472588,90.462791,90.457863,90.46273,90.472527,90.477455,23.7264,23.726368,23.734163,23.741989,23.74202,23.734224,90.467659,23.734194,1,0,0,
209,0,0,0,0,0,0,0,0,1,90.487305,90.477509,90.472588,90.477455,90.487251,90.49218,23.718636,23.718605,23.7264,23.734224,23.734255,23.72646,90.482384,23.726431,1,0,0,
210,0,0,0,0,0,0,0,0,1,90.516693,90.506897,90.501976,90.506844,90.51664,90.521561,23.718721,23.718693,23.72649,23.734314,23.734341,23.726545,90.511765,23.726519,1,0,0,
211,0,0,0,0,0,0,0,0,1,90.531357,90.521561,90.51664,90.521515,90.531311,90.536232,23.726572,23.726545,23.734341,23.742165,23.742193,23.734396,90.526436,23.734369,1,0,0,
212,0,0,0,0,0,0,0,0,1,90.546082,90.536285,90.531357,90.536232,90.546028,90.550949,23.718803,23.718777,23.726572,23.734396,23.734423,23.726625,90.541153,23.726601,1,0,0,
213,0,0,0,0,0,0,0,0,1,90.560745,90.550949,90.546028,90.550903,90.560699,90.56562,23.72665,23.726625,23.734423,23.742245,23.742271,23.734474,90.555824,23.734449,1,0,0,
214,0,0,0,0,0,0,0,0,1,90.325569,90.315773,90.310837,90.315697,90.325493,90.330429,23.741489,23.741449,23.749239,23.757069,23.757109,23.749319,90.320633,23.749279,1,0,0,
215,0,0,0,0,0,0,0,0,1,90.340302,90.330505,90.325569,90.330429,90.340233,90.345161,23.73374,23.7337,23.741489,23.749319,23.749359,23.741568,90.335365,23.741529,1,0,0,
219,0,0,0,0,0,0,0,0,1,90.399086,90.389282,90.384354,90.389221,90.399017,90.403946,23.733961,23.733927,23.741718,23.749546,23.749582,23.741789,90.39415,23.741755,1,0,0,
220,0,0,0,0,0,0,0,0,1,90.413742,90.403946,90.399017,90.403885,90.413681,90.41861,23.741823,23.741789,23.749582,23.757408,23.757444,23.749651,90.408813,23.749617,1,0,0,
221,0,0,0,0,0,0,0,0,1,90.428474,90.418678,90.413742,90.41861,90.428406,90.433342,23.734066,23.734032,23.741823,23.749651,23.749685,23.741892,90.423538,23.741859,1,0,0,
222,0,0,0,0,0,0,0,0,1,90.457863,90.448067,90.443138,90.448006,90.457802,90.46273,23.734163,23.734131,23.741924,23.74975,23.749783,23.741989,90.452934,23.741957,1,0,0,
223,0,0,0,0,0,0,0,0,1,90.487251,90.477455,90.472527,90.477394,90.487198,90.492119,23.734255,23.734224,23.74202,23.749844,23.749874,23.742079,90.482323,23.74205,1,0,0,
224,0,0,0,0,0,0,0,0,1,90.51664,90.506844,90.501915,90.50679,90.516586,90.521515,23.734341,23.734314,23.742109,23.749933,23.749962,23.742165,90.511711,23.742138,1,0,0,
225,0,0,0,0,0,0,0,0,1,90.531311,90.521515,90.516586,90.521461,90.531258,90.536179,23.742193,23.742165,23.749962,23.757786,23.757813,23.750015,90.526382,23.749989,1,0,0,
226,0,0,0,0,0,0,0,0,1,90.546028,90.536232,90.531311,90.536179,90.545982,90.550903,23.734423,23.734396,23.742193,23.750015,23.750042,23.742245,90.541107,23.74222,1,0,0,
227,0,0,0,0,0,0,0,0,1,90.560699,90.550903,90.545982,90.550858,90.560654,90.565575,23.742271,23.742245,23.750042,23.757866,23.757891,23.750093,90.555779,23.750069,1,0,0,
228,0,0,0,0,0,0,0,0,1,90.575417,90.56562,90.560699,90.565575,90.575371,90.580292,23.734497,23.734474,23.742271,23.750093,23.750118,23.742319,90.570496,23.742296,1,0,0,
229,0,0,0,0,0,0,0,0,1,90.590088,90.580292,90.575371,90.580246,90.59005,90.594971,23.742344,23.742319,23.750118,23.75794,23.757963,23.750164,90.585167,23.750141,1,0,0,
234,0,0,0,0,0,0,0,0,1,90.340233,90.330429,90.325493,90.33036,90.340157,90.345093,23.749359,23.749319,23.757109,23.764938,23.764977,23.757187,90.335297,23.757149,1,0,0,
238,0,0,0,0,0,0,0,0,1,90.399017,90.389221,90.384285,90.389153,90.398949,90.403885,23.749582,23.749546,23.757338,23.765165,23.765202,23.757408,90.394081,23.757374,1,0,0,
239,0,0,0,0,0,0,0,0,1,90.413681,90.403885,90.398949,90.403816,90.413612,90.418549,23.757444,23.757408,23.765202,23.773027,23.773064,23.76527,90.408745,23.765236,1,0,0,
240,0,0,0,0,0,0,0,0,1,90.428406,90.41861,90.413681,90.418549,90.428345,90.433273,23.749685,23.749651,23.757444,23.76527,23.765305,23.757511,90.423477,23.757479,1,0,0,
241,0,0,0,0,0,0,0,0,1,90.443077,90.433273,90.428345,90.433212,90.443016,90.447945,23.757544,23.757511,23.765305,23.77313,23.773163,23.765369,90.438141,23.765337,1,0,0,
242,0,0,0,0,0,0,0,0,1,90.516586,90.50679,90.501862,90.506737,90.516533,90.521461,23.749962,23.749933,23.757729,23.765553,23.765581,23.757786,90.511658,23.757757,1,0,0,
243,0,0,0,0,0,0,0,0,1,90.531258,90.521461,90.516533,90.521408,90.531204,90.536133,23.757813,23.757786,23.765581,23.773405,23.773432,23.765635,90.526329,23.76561,1,0,0,
244,0,0,0,0,0,0,0,0,1,90.545982,90.536179,90.531258,90.536133,90.545929,90.550858,23.750042,23.750015,23.757813,23.765635,23.765661,23.757866,90.541054,23.757839,1,0,0,
245,0,0,0,0,0,0,0,0,1,90.560654,90.550858,90.545929,90.550804,90.560608,90.565529,23.757891,23.757866,23.765661,23.773485,23.77351,23.765713,90.555725,23.765688,1,0,0,
246,0,0,0,0,0,0,0,0,1,90.575371,90.565575,90.560654,90.565529,90.575325,90.580246,23.750118,23.750093,23.757891,23.765713,23.765738,23.75794,90.57045,23.757915,1,0,0,
247,0,0,0,0,0,0,0,0,1,90.59005,90.580246,90.575325,90.5802,90.590004,90.594925,23.757963,23.75794,23.765738,23.77356,23.773582,23.765785,90.585121,23.765762,1,0,1,
248,0,0,0,0,0,0,0,0,1,90.604767,90.594971,90.59005,90.594925,90.604721,90.609642,23.750187,23.750164,23.757963,23.765785,23.765808,23.758009,90.599846,23.757986,1,0,0,
249,0,0,0,0,0,0,0,0,1,90.619438,90.609642,90.604721,90.609604,90.6194,90.624321,23.75803,23.758009,23.765808,23.773628,23.773651,23.76585,90.614517,23.765829,1,0,0,
250,0,0,0,0,0,0,0,0,1,90.222565,90.212769,90.207825,90.212677,90.222481,90.227425,23.764463,23.764418,23.772203,23.780035,23.780083,23.772297,90.217621,23.772251,1,0,0,
256,0,0,0,0,0,0,0,0,1,90.340157,90.33036,90.325417,90.330284,90.34008,90.345016,23.764977,23.764938,23.772728,23.780558,23.780596,23.772806,90.33522,23.772768,1,0,0,
262,0,0,0,0,0,0,0,0,1,90.428345,90.418549,90.413612,90.41848,90.428284,90.433212,23.765305,23.76527,23.773064,23.78089,23.780924,23.77313,90.423416,23.773098,1,0,0,
263,0,0,0,0,0,0,0,0,1,90.443016,90.433212,90.428284,90.433151,90.442947,90.447884,23.773163,23.77313,23.780924,23.78875,23.788782,23.780989,90.43808,23.780958,1,0,0,
264,0,0,0,0,0,0,0,0,1,90.545929,90.536133,90.531204,90.536079,90.545883,90.550804,23.765661,23.765635,23.773432,23.781256,23.781282,23.773485,90.541008,23.773458,1,0,0,
265,0,0,0,0,0,0,0,0,1,90.560608,90.550804,90.545883,90.550758,90.560555,90.565483,23.77351,23.773485,23.781282,23.789104,23.789129,23.781332,90.555679,23.781307,1,0,0,
266,0,0,0,0,0,0,0,0,1,90.575325,90.565529,90.560608,90.565483,90.575279,90.5802,23.765738,23.765713,23.77351,23.781332,23.781357,23.77356,90.570404,23.773535,1,0,0,
267,0,0,0,0,0,0,0,0,1,90.590004,90.5802,90.575279,90.580154,90.589958,90.594879,23.773582,23.77356,23.781357,23.789179,23.789202,23.781404,90.585083,23.781382,1,0,0,
268,0,0,0,0,0,0,0,0,1,90.604721,90.594925,90.590004,90.594879,90.604683,90.609604,23.765808,23.765785,23.773582,23.781404,23.781427,23.773628,90.5998,23.773607,1,0,0,1
269,0,0,0,0,0,0,0,0,1,90.6194,90.609604,90.604683,90.609558,90.619362,90.624283,23.773651,23.773628,23.781427,23.789248,23.78927,23.781471,90.614479,23.78145,1,0,0,
270,0,0,0,0,0,0,0,0,1,90.207733,90.197937,90.192986,90.197845,90.207642,90.212593,23.787821,23.787773,23.795559,23.803392,23.80344,23.795654,90.202789,23.795607,1,0,0,
276,0,0,0,0,0,0,0,0,1,90.32534,90.315544,90.3106,90.315468,90.325264,90.330208,23.788347,23.788307,23.796095,23.803925,23.803967,23.796177,90.320404,23.796137,1,0,0,
283,0,0,0,0,0,0,0,0,1,90.428284,90.41848,90.413551,90.418419,90.428215,90.433151,23.780924,23.78089,23.788683,23.796509,23.796543,23.78875,90.423347,23.788717,1,0,0,
284,0,0,0,0,0,0,0,0,1,90.560555,90.550758,90.54583,90.550705,90.560509,90.56543,23.789129,23.789104,23.796902,23.804724,23.80475,23.796951,90.555634,23.796928,1,0,0,
285,0,0,0,0,0,0,0,0,1,90.575279,90.565483,90.560555,90.56543,90.575233,90.580154,23.781357,23.781332,23.789129,23.796951,23.796976,23.789179,90.570358,23.789156,1,0,0,
286,0,0,0,0,0,0,0,0,1,90.589958,90.580154,90.575233,90.580109,90.589912,90.594833,23.789202,23.789179,23.796976,23.804798,23.804823,23.797024,90.585037,23.797001,1,0,0,
287,0,0,0,0,0,0,0,0,1,90.604683,90.594879,90.589958,90.594833,90.604637,90.609558,23.781427,23.781404,23.789202,23.797024,23.797047,23.789248,90.599762,23.789227,1,0,0,
288,0,0,0,0,0,0,0,0,1,90.619362,90.609558,90.604637,90.60952,90.619316,90.624237,23.78927,23.789248,23.797047,23.804869,23.80489,23.797091,90.614441,23.79707,1,0,0,
289,0,0,0,0,0,0,0,0,1,90.207642,90.197845,90.192894,90.197754,90.207558,90.212502,23.80344,23.803392,23.811178,23.819012,23.819059,23.811274,90.202698,23.811226,1,0,0,
300,0,0,0,0,0,0,0,0,1,90.384079,90.374275,90.369339,90.374207,90.38401,90.388947,23.804195,23.804159,23.811949,23.819778,23.819815,23.812023,90.379143,23.811987,1,0,0,
302,0,0,0,0,0,0,0,0,1,90.413483,90.403679,90.39875,90.403618,90.413422,90.41835,23.804302,23.804266,23.812059,23.819885,23.819921,23.812128,90.408546,23.812094,1,0,0,
303,0,0,0,0,0,0,0,0,1,90.575233,90.56543,90.560509,90.565384,90.575188,90.580109,23.796976,23.796951,23.80475,23.812572,23.812597,23.804798,90.570313,23.804775,1,0,0,
